,belongs_to_collection,budget,homepage,runtime,tagline,release_month,genres_Action,genres_Comedy,genres_Documentary,genres_Drama,genres_Horror,production_countries_IN,production_countries_US,spoken_languages_en
7415,0,0.0,0,105.0,1,10,0,0,0,0,0,0,0,0
23788,0,0.0,0,111.0,0,5,0,0,0,1,0,0,0,0
15082,0,20000000.0,1,104.0,1,3,0,1,0,0,0,0,1,1
13020,0,70000000.0,1,101.0,1,8,1,0,0,0,0,0,0,1
21241,0,0.0,0,96.0,0,11,0,1,0,0,0,0,0,1
15037,1,15000000.0,1,101.0,0,2,1,0,0,0,0,0,0,0
361,1,14000000.0,0,112.0,1,10,0,0,0,0,1,0,1,1
9602,0,800.0,1,115.0,0,12,0,1,0,0,0,0,0,1
10077,0,0.0,0,94.0,1,1,0,0,0,1,0,0,1,1
7915,0,0.0,0,95.0,1,5,0,0,0,1,0,0,1,1
1198,1,27000000.0,0,133.0,1,6,0,0,0,0,0,0,1,1
34524,0,0.0,0,175.0,0,4,0,1,0,0,0,1,0,0
8687,0,0.0,0,176.0,1,12,1,0,0,0,0,0,1,0
39462,0,25000000.0,1,118.0,1,4,0,1,0,0,0,0,1,1
28300,0,0.0,0,95.0,0,10,0,0,0,0,0,0,1,1
29550,1,38000000.0,0,94.0,1,4,1,0,0,0,0,0,1,1
21590,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,1
34473,0,0.0,0,89.0,0,1,0,1,0,0,0,0,0,0
34331,0,0.0,0,49.0,0,1,0,0,0,0,1,0,0,0
11743,0,70000000.0,0,96.0,1,4,1,0,0,0,0,0,1,1
7583,0,0.0,0,69.0,0,9,0,0,1,0,0,0,0,0
11519,0,0.0,0,81.0,1,9,0,1,0,0,0,0,1,1
504,0,7000000.0,0,121.0,0,5,0,0,0,1,0,0,0,1
28078,0,700000.0,1,103.0,1,6,0,0,0,0,0,0,1,1
44870,0,0.0,0,144.0,1,9,0,0,0,1,0,0,1,1
8291,0,0.0,0,92.0,1,11,0,0,0,0,0,0,1,1
7576,0,3716946.0,0,121.0,0,5,1,0,0,0,0,0,1,1
884,0,3000000.0,0,170.0,1,7,0,0,0,1,0,0,1,0
37091,0,11500000.0,1,102.0,1,1,0,1,0,0,0,0,1,1
20739,1,130000000.0,1,110.0,0,3,0,0,0,0,0,0,1,1
11608,0,30000000.0,0,92.0,1,12,0,0,0,1,0,0,0,1
31207,0,0.0,0,130.0,1,11,0,0,0,0,0,0,0,1
5937,0,18000000.0,0,95.0,1,1,0,1,0,0,0,0,0,1
33744,0,0.0,0,108.0,0,1,0,0,0,1,0,0,0,1
8422,0,0.0,0,88.0,0,6,0,0,0,1,0,0,1,1
14461,0,0.0,0,85.0,0,10,0,0,1,0,0,0,0,0
34829,0,0.0,0,105.0,0,2,0,0,0,1,0,0,1,0
24105,0,0.0,1,105.0,1,6,0,0,1,0,0,0,1,1
17660,0,0.0,1,79.0,0,9,0,1,0,0,0,0,0,1
33623,0,0.0,1,60.0,0,10,0,0,1,0,0,0,0,0
8913,0,0.0,0,103.0,0,11,0,0,0,1,0,0,1,1
7523,0,0.0,0,104.0,1,4,0,1,0,0,0,0,1,1
940,0,3180000.0,0,130.0,1,12,0,0,0,1,0,0,1,1
28435,0,0.0,1,138.0,1,6,0,0,0,1,0,0,0,0
7025,0,0.0,0,103.0,1,6,0,0,0,0,0,0,0,0
29498,0,0.0,0,102.0,1,4,0,1,0,0,0,0,1,1
22232,0,0.0,1,90.0,1,3,0,0,1,0,0,0,1,1
44219,0,0.0,1,108.0,1,3,0,1,0,0,0,0,1,1
2368,1,0.0,0,81.0,1,1,0,0,0,0,1,0,1,1
43747,0,0.0,1,85.0,0,2,0,0,0,1,0,0,1,1
3156,1,31000000.0,0,100.0,1,5,0,0,0,0,0,0,1,1
4727,1,28000000.0,0,89.0,1,9,0,1,0,0,0,0,0,1
2092,0,2135161.0,0,130.0,1,7,0,0,0,0,0,0,1,1
22945,0,0.0,0,110.0,0,9,0,0,0,0,0,0,0,0
5385,0,19000000.0,0,115.0,1,6,0,0,0,1,0,0,1,1
2060,1,0.0,0,88.0,1,5,0,0,0,0,0,0,1,0
11944,0,50000.0,0,70.0,1,4,0,0,0,0,1,0,1,1
34393,0,0.0,0,0.0,0,12,0,1,0,0,0,0,0,1
29233,0,0.0,0,93.0,1,12,0,0,0,1,0,0,1,1
46101,0,0.0,0,108.0,0,3,0,0,0,0,0,0,0,1
22323,0,8200000.0,0,116.0,1,8,0,0,0,1,0,0,0,1
40495,0,521873.0,0,127.0,0,6,0,0,0,0,0,1,0,0
20538,0,50000000.0,1,88.0,1,1,0,0,0,0,0,0,1,1
8190,0,16000000.0,0,97.0,1,9,0,1,0,0,0,0,1,1
41726,0,0.0,0,46.0,0,8,0,0,0,0,0,0,0,1
13556,0,0.0,1,112.0,0,11,0,0,0,1,0,0,1,0
24881,0,0.0,0,87.0,1,2,0,1,0,0,0,0,1,1
25103,0,0.0,0,125.0,1,8,0,0,0,1,0,0,0,0
7278,0,45000000.0,0,103.0,1,3,1,0,0,0,0,0,1,1
5541,1,78000000.0,0,124.0,1,9,0,0,0,0,0,0,0,1
968,0,4.0,0,89.0,1,12,0,0,0,1,0,0,1,1
4647,0,34000000.0,0,108.0,1,8,0,0,0,1,0,0,1,1
46133,0,2196531.0,0,107.0,0,12,0,1,0,0,0,0,0,0
693,0,0.0,0,90.0,1,9,0,1,0,0,0,0,1,1
27825,0,0.0,0,99.0,0,2,0,0,0,1,0,0,0,0
28752,0,0.0,0,94.0,1,11,0,0,0,0,0,0,1,1
450,1,20000000.0,0,112.0,1,7,0,0,0,0,0,0,0,1
19883,0,0.0,0,83.0,1,4,0,0,0,0,0,0,1,1
5876,1,79000000.0,1,179.0,1,12,0,0,0,0,0,0,0,1
8270,0,7000.0,1,77.0,1,10,0,0,0,0,0,0,1,1
35224,0,0.0,0,72.0,0,1,0,0,1,0,0,0,1,1
45288,0,0.0,0,82.0,0,7,0,0,0,0,1,0,1,1
13886,0,0.0,0,79.0,0,7,0,1,0,0,0,0,1,1
30156,0,0.0,0,90.0,1,6,0,0,0,0,0,0,0,1
8037,0,1455000.0,0,113.0,1,11,0,0,0,0,0,0,1,0
24164,0,0.0,1,98.0,1,11,0,0,0,0,0,0,1,1
11340,0,6500000.0,0,124.0,0,6,0,0,0,1,0,0,0,1
9686,0,1400000.0,0,134.0,1,7,1,0,0,0,0,0,1,1
27816,0,0.0,1,88.0,1,11,0,0,0,0,0,0,0,1
2017,0,0.0,0,112.0,1,3,0,0,0,0,0,0,1,1
15119,0,0.0,1,87.0,0,6,0,0,1,0,0,0,0,1
25307,0,0.0,0,85.0,0,4,0,0,0,1,0,0,0,0
44067,1,97000000.0,1,122.0,1,5,0,0,0,0,1,0,0,1
7663,0,0.0,0,92.0,1,4,0,1,0,0,0,0,1,1
15372,0,0.0,0,92.0,0,1,0,0,0,0,1,0,0,0
43521,1,55000000.0,1,118.0,1,2,0,0,0,1,0,0,1,1
42009,0,0.0,1,110.0,1,4,1,0,0,0,0,0,0,1
20976,0,5500000.0,1,116.0,1,9,0,1,0,0,0,0,0,0
20222,0,0.0,0,84.0,0,7,0,0,1,0,0,0,0,1
34188,0,0.0,1,102.0,0,11,0,0,1,0,0,0,0,0
34502,0,0.0,0,123.0,0,1,0,1,0,0,0,1,0,0
45117,1,0.0,0,95.0,0,12,0,0,0,0,0,0,0,0
9127,1,0.0,0,100.0,0,5,0,0,0,1,0,0,0,0
1133,0,0.0,0,122.0,0,5,0,0,0,0,0,0,0,0
22797,0,7700000.0,1,159.0,0,5,0,0,0,0,0,1,0,0
8404,0,0.0,0,91.0,0,1,0,0,0,1,0,0,1,1
36918,0,0.0,1,88.0,0,4,0,0,0,1,0,0,1,1
2053,1,0.0,0,75.0,1,11,0,0,0,0,0,0,1,1
3390,1,15000000.0,0,106.0,1,3,0,0,0,0,0,0,0,1
23284,0,0.0,0,108.0,0,8,1,0,0,0,0,0,1,1
10281,0,300000.0,0,88.0,0,7,0,0,1,0,0,0,1,1
33832,0,0.0,0,96.0,0,1,0,0,0,1,0,0,0,0
40695,0,4180000.0,1,153.0,0,7,0,0,0,1,0,1,0,0
15814,0,0.0,0,112.0,0,9,0,0,0,1,0,0,0,0
43093,0,125000000.0,1,105.0,1,12,1,0,0,0,0,0,1,1
3820,1,1000000.0,0,94.0,1,9,0,0,0,0,1,0,0,1
41206,0,0.0,0,103.0,0,4,0,0,0,1,0,0,0,0
1777,0,0.0,0,105.0,0,1,0,0,0,0,0,0,1,1
16563,0,55000000.0,1,119.0,1,11,0,0,0,1,0,0,1,1
522,0,22000000.0,1,195.0,1,11,0,0,0,1,0,0,1,0
44664,0,707503.0,0,90.0,0,2,0,1,0,0,0,0,0,0
17462,0,200000000.0,1,114.0,1,6,0,0,0,0,0,0,1,1
43435,0,4696772.0,1,130.0,0,10,0,0,0,0,0,0,0,0
3058,0,24000000.0,1,126.0,1,12,0,0,0,1,0,0,1,1
6225,0,52000000.0,0,104.0,1,3,1,0,0,0,0,0,1,1
29326,1,0.0,0,88.0,1,9,0,1,0,0,0,0,1,1
21845,0,0.0,0,92.0,1,4,0,1,0,0,0,0,1,1
15189,1,28000000.0,0,117.0,1,3,1,0,0,0,0,0,0,1
19845,0,0.0,0,94.0,1,4,0,1,0,0,0,0,1,1
21381,0,0.0,0,88.0,0,9,0,0,0,1,0,0,1,0
31454,0,0.0,1,128.0,1,7,0,0,1,0,0,0,0,1
18025,0,12500000.0,1,101.0,1,9,0,0,0,1,0,0,1,1
40197,0,0.0,0,145.0,0,2,0,0,0,1,0,0,0,1
40414,0,0.0,0,74.0,1,11,0,0,0,0,0,0,1,1
15483,0,0.0,0,82.0,0,6,0,1,0,0,0,0,1,1
10018,0,0.0,0,91.0,1,4,0,1,0,0,0,0,1,1
11406,0,0.0,0,112.0,0,5,0,0,0,0,0,0,0,0
13982,0,0.0,0,84.0,0,9,0,0,1,0,0,0,0,1
14339,1,100000000.0,1,90.0,1,9,0,0,0,0,0,0,1,1
41163,0,0.0,0,99.0,1,8,0,0,0,0,0,0,1,1
42955,0,0.0,0,80.0,0,9,0,0,0,0,0,0,1,1
14593,0,10000000.0,1,98.0,1,11,0,0,0,0,0,0,1,1
3526,0,0.0,0,123.0,1,5,0,0,0,1,0,0,0,1
18389,0,10000000.0,1,111.0,0,9,0,0,0,1,0,0,0,1
712,0,45000000.0,0,117.0,1,7,0,1,0,0,0,0,1,1
10438,1,0.0,0,90.0,1,9,1,0,0,0,0,0,1,0
4449,0,0.0,0,99.0,0,9,0,0,0,1,0,0,1,1
28362,0,0.0,0,88.0,0,2,1,0,0,0,0,0,0,0
10768,0,30000000.0,0,135.0,1,12,0,0,0,1,0,0,1,1
19413,0,1500000.0,0,90.0,1,1,1,0,0,0,0,0,0,1
1898,1,1000000.0,0,92.0,1,7,0,0,0,0,1,0,0,1
40232,0,0.0,0,101.0,1,5,0,1,0,0,0,0,0,1
23897,0,0.0,0,85.0,1,4,0,0,1,0,0,0,1,1
7303,1,650000.0,0,127.0,1,9,0,0,0,0,1,0,0,1
679,0,0.0,0,115.0,1,2,0,0,0,1,0,0,0,0
1126,0,500000.0,0,123.0,0,5,0,1,0,0,0,0,0,0
4746,0,15000000.0,0,125.0,1,3,0,0,0,1,0,0,1,1
43257,0,1600000.0,1,87.0,0,8,1,0,0,0,0,0,1,1
38900,0,15000000.0,1,94.0,1,4,1,0,0,0,0,0,1,1
34699,0,0.0,1,99.0,0,9,0,0,0,0,0,0,0,0
8176,0,0.0,0,90.0,1,12,0,0,0,1,0,0,1,1
6628,0,62000000.0,0,116.0,1,9,0,1,0,0,0,0,1,1
2038,0,300000.0,0,94.0,0,8,0,0,0,1,0,0,1,1
29986,0,0.0,0,98.0,0,1,0,0,0,0,0,0,0,1
39095,1,115000000.0,1,114.0,1,4,1,0,0,0,0,0,1,1
30872,0,0.0,0,107.0,0,4,1,0,0,0,0,0,0,0
28953,0,3000000.0,1,92.0,1,4,1,0,0,0,0,0,1,1
34364,0,0.0,1,0.0,0,9,0,1,0,0,0,0,0,0
26055,0,0.0,0,104.0,0,6,0,0,0,1,0,0,0,0
1103,0,0.0,0,90.0,0,5,0,0,0,1,0,0,0,0
18505,0,0.0,0,99.0,1,10,0,1,0,0,0,0,1,1
3829,0,1580000.0,0,105.0,1,7,0,0,0,0,0,0,1,1
11023,0,950000.0,1,103.0,1,1,0,0,0,1,0,0,1,1
43622,1,0.0,0,98.0,0,10,0,1,0,0,0,0,0,0
44509,0,0.0,0,87.0,0,8,0,0,0,0,0,0,0,0
43805,0,0.0,1,50.0,0,12,0,1,0,0,0,0,1,1
36943,1,0.0,0,160.0,1,2,0,0,0,1,0,1,0,0
5891,0,1750000.0,0,109.0,1,12,0,0,0,0,0,0,0,1
1870,0,31000000.0,0,161.0,1,12,0,0,0,1,0,0,1,1
10196,0,6250000.0,0,131.0,0,6,0,0,0,1,0,1,0,0
3107,0,12000000.0,0,151.0,1,12,0,0,0,0,0,0,1,1
15481,0,30000000.0,1,105.0,1,5,0,1,0,0,0,0,1,1
6503,0,0.0,0,100.0,1,10,1,0,0,0,0,0,1,1
13201,0,0.0,0,152.0,1,5,0,0,0,1,0,0,0,0
40819,1,0.0,0,140.0,0,5,0,0,0,0,0,0,0,1
18689,0,15000000.0,0,84.0,1,2,0,0,0,0,0,0,1,1
32817,0,0.0,1,6.0,0,10,0,0,0,1,0,0,1,1
13203,0,0.0,0,107.0,0,4,0,0,0,1,0,0,1,1
44045,0,0.0,0,60.0,0,5,0,1,0,0,0,0,1,1
16809,0,0.0,1,91.0,1,4,0,0,0,1,0,0,0,1
17021,0,0.0,0,94.0,1,8,0,1,0,0,0,0,1,1
46298,0,10000.0,0,9.0,0,4,0,0,0,0,0,0,1,1
6088,0,78000000.0,1,103.0,1,2,0,0,0,0,0,0,1,1
410,1,0.0,0,105.0,1,7,1,0,0,0,0,0,1,1
9436,0,0.0,0,108.0,0,12,0,0,0,1,0,0,1,1
9348,0,0.0,0,94.0,1,1,0,0,0,0,1,0,0,1
30733,0,0.0,0,95.0,0,8,0,0,0,1,0,1,0,0
39591,0,0.0,0,100.0,0,12,0,0,0,1,0,0,0,0
41100,0,90000000.0,1,132.0,1,9,0,0,0,0,0,0,1,1
3863,1,1000000.0,0,81.0,1,11,0,1,0,0,0,0,1,1
40057,0,0.0,0,119.0,0,8,0,1,0,0,0,0,1,0
6199,0,800000.0,1,88.0,0,5,0,0,0,1,0,0,1,1
43273,0,0.0,0,114.0,0,3,0,0,0,1,0,0,0,0
6129,0,0.0,0,110.0,0,3,0,0,0,0,0,0,1,1
18939,0,0.0,0,94.0,0,1,0,0,0,1,0,0,0,0
14768,0,0.0,0,146.0,1,11,0,0,0,1,0,1,0,1
37136,0,0.0,0,73.0,0,11,0,0,0,1,0,0,0,0
45156,0,90000000.0,0,90.0,1,10,1,0,0,0,0,0,1,1
45493,0,0.0,0,131.0,0,1,0,0,0,0,0,0,0,0
29287,0,0.0,0,90.0,0,6,0,0,0,0,0,0,0,1
16315,1,600.0,1,93.0,1,8,0,1,0,0,0,0,1,1
14096,0,0.0,0,0.0,0,4,0,0,1,0,0,0,0,1
22173,0,103000.0,0,104.0,0,9,0,0,0,1,0,0,0,0
31177,0,0.0,0,5.0,0,1,0,0,0,1,0,0,0,0
14031,0,42000000.0,0,83.0,1,7,0,1,0,0,0,0,1,0
40647,0,0.0,0,118.0,0,4,0,0,0,1,0,0,0,0
13133,0,1.0,1,100.0,1,7,0,1,0,0,0,0,0,1
16995,0,0.0,0,100.0,1,11,0,0,0,1,0,0,0,0
23404,0,0.0,0,109.0,1,5,0,0,0,1,0,0,0,1
38468,0,0.0,0,77.0,1,2,0,0,0,0,0,0,1,1
24459,0,0.0,0,120.0,1,9,0,0,0,0,0,0,0,1
9626,0,0.0,0,87.0,0,12,0,0,0,1,0,0,1,1
29195,0,0.0,0,79.0,0,9,0,1,0,0,0,0,0,0
38465,0,800000.0,0,83.0,0,12,0,1,0,0,0,0,0,0
2775,0,0.0,0,93.0,1,1,0,1,0,0,0,0,0,1
35104,0,105000000.0,1,114.0,1,12,1,0,0,0,0,0,0,1
13312,0,6000000.0,1,109.0,1,9,0,0,0,1,0,0,1,1
30557,1,0.0,0,108.0,0,12,1,0,0,0,0,0,0,0
3619,0,0.0,0,108.0,0,10,0,0,0,1,0,0,1,1
3633,0,0.0,0,105.0,1,5,0,0,0,0,0,0,1,1
18429,1,100000000.0,1,103.0,1,8,1,0,0,0,0,0,1,1
40788,0,0.0,0,81.0,0,12,0,1,0,0,0,0,0,0
25141,0,0.0,1,80.0,1,2,0,0,0,0,0,0,0,1
13954,0,60000000.0,0,97.0,1,6,0,1,0,0,0,0,1,1
10389,0,26000000.0,1,116.0,1,8,0,1,0,0,0,0,1,1
31762,0,0.0,0,0.0,0,3,0,1,0,0,0,0,0,0
30366,1,0.0,0,90.0,0,1,0,1,0,0,0,0,0,0
13363,0,3000000.0,0,92.0,1,9,0,1,0,0,0,0,1,1
21151,0,0.0,0,64.0,0,3,0,1,0,0,0,0,1,1
33781,0,0.0,0,72.0,0,4,0,1,0,0,0,0,1,1
14820,0,0.0,1,108.0,0,8,0,1,0,0,0,0,1,1
43223,0,1500000.0,1,112.0,1,10,0,0,0,1,0,0,1,1
19230,1,1400000.0,0,94.0,0,1,1,0,0,0,0,0,0,0
3029,0,0.0,0,84.0,1,8,0,0,0,0,1,0,0,0
3401,0,0.0,0,96.0,1,3,1,0,0,0,0,0,1,1
3907,1,40000000.0,1,130.0,1,6,1,0,0,0,0,0,0,1
37267,0,884130.0,0,137.0,0,10,0,0,0,0,0,1,0,0
23383,1,200000000.0,1,142.0,1,4,1,0,0,0,0,0,1,1
1312,0,40000000.0,0,128.0,1,11,0,0,0,0,0,0,1,0
2389,0,0.0,0,92.0,1,10,0,1,0,0,0,0,0,1
1295,0,10000000.0,0,97.0,1,8,0,0,0,0,1,0,0,1
12230,0,0.0,1,121.0,0,9,0,0,0,1,0,0,0,1
33135,0,0.0,0,100.0,1,10,0,0,0,0,0,0,1,1
500,0,40000000.0,0,87.0,1,7,0,1,0,0,0,0,1,1
7481,0,0.0,0,101.0,0,1,0,1,0,0,0,0,0,1
38348,0,0.0,0,82.0,0,1,0,0,0,0,0,0,1,1
775,1,54000000.0,0,95.0,1,6,0,0,0,0,0,0,1,1
33081,1,25000000.0,1,96.0,1,9,0,0,0,0,0,0,0,1
24573,0,0.0,0,80.0,0,10,0,0,0,1,0,0,0,1
28201,0,0.0,0,82.0,0,12,0,0,0,1,0,0,0,0
36603,0,0.0,0,78.0,0,1,0,1,0,0,0,0,0,0
15428,0,1987650.0,1,94.0,1,9,0,0,0,1,0,0,0,1
26443,0,0.0,0,95.0,1,7,0,0,0,0,0,0,1,1
16340,0,0.0,1,136.0,1,1,0,1,0,0,0,0,1,1
5464,0,1000000.0,0,89.0,1,11,0,0,0,1,0,0,1,1
42446,0,36000000.0,1,97.0,1,12,0,0,0,1,0,0,1,1
10892,0,45000000.0,0,105.0,1,2,0,0,0,0,0,0,1,1
14266,0,17000000.0,1,95.0,1,2,0,1,0,0,0,0,0,1
12105,0,0.0,1,97.0,0,10,0,0,1,0,0,0,1,0
12436,0,25000000.0,1,85.0,1,1,1,0,0,0,0,0,1,0
348,1,15000000.0,0,102.0,1,5,0,0,0,0,0,0,1,1
13477,0,0.0,0,93.0,1,7,0,0,0,1,0,0,1,1
30151,0,0.0,0,90.0,1,11,0,0,0,0,0,0,1,1
42986,0,10400000.0,0,161.0,0,12,0,0,0,1,0,1,0,0
14102,0,0.0,0,62.0,0,2,0,1,0,0,0,0,1,1
36428,1,1000000.0,0,79.0,1,5,0,0,0,0,0,0,0,1
30,0,0.0,0,99.0,1,8,0,0,0,1,0,0,1,1
22990,0,0.0,0,103.0,0,7,0,0,1,0,0,0,1,1
23941,0,0.0,1,70.0,0,1,0,0,1,0,0,0,1,1
16667,0,11000000.0,0,80.0,0,8,0,0,0,0,1,0,1,1
2045,0,0.0,0,94.0,1,8,0,1,0,0,0,0,1,1
42893,0,0.0,1,106.0,0,12,0,0,0,1,0,0,1,1
33034,0,0.0,1,91.0,1,6,0,0,0,0,1,0,1,1
12400,0,15000000.0,0,126.0,1,12,0,0,0,1,0,0,1,1
6561,0,0.0,0,118.0,1,5,0,0,0,0,0,0,0,0
3166,0,25000000.0,0,129.0,1,11,0,0,0,0,0,0,1,1
6937,0,0.0,0,86.0,1,8,0,0,0,1,0,0,0,1
13799,0,0.0,1,74.0,0,2,0,0,0,1,0,0,0,0
36653,0,250000.0,0,93.0,0,8,0,1,0,0,0,0,1,1
40532,0,0.0,0,89.0,0,12,0,0,0,1,0,0,0,0
40715,0,0.0,0,100.0,0,10,0,0,1,0,0,0,0,1
12113,0,0.0,0,92.0,0,6,0,0,0,1,0,0,0,1
6732,0,10000000.0,0,120.0,0,12,1,0,0,0,0,0,1,1
11087,0,0.0,0,94.0,0,11,1,0,0,0,0,0,1,1
45160,0,0.0,1,9.0,0,1,0,0,0,1,0,0,1,0
31034,0,0.0,0,90.0,1,1,0,1,0,0,0,0,1,1
34086,1,0.0,0,90.0,0,9,0,0,0,0,1,0,0,0
18858,0,70000000.0,0,86.0,1,3,0,0,0,0,0,0,1,1
12126,0,20000000.0,0,106.0,1,8,0,1,0,0,0,0,1,1
40437,0,0.0,0,0.0,0,5,0,0,0,0,0,0,0,1
13653,0,5000000.0,1,102.0,1,1,0,1,0,0,0,0,1,1
22001,1,0.0,0,73.0,0,11,0,0,0,0,0,0,1,1
23630,0,0.0,0,105.0,1,6,0,0,0,0,1,0,1,1
29576,0,0.0,0,80.0,1,11,0,0,0,0,0,0,1,1
142,1,19000000.0,0,118.0,1,4,1,0,0,0,0,0,1,1
8858,0,0.0,0,110.0,0,1,0,0,0,1,0,0,0,1
38584,0,0.0,0,50.0,0,1,0,0,1,0,0,0,0,0
28345,0,44000000.0,1,167.0,1,12,0,0,0,0,0,0,1,0
16957,0,0.0,1,114.0,0,8,0,0,0,0,0,0,0,1
36777,1,40000000.0,1,102.0,1,1,1,0,0,0,0,0,1,1
40660,1,0.0,0,104.0,0,10,0,1,0,0,0,0,0,0
12411,0,0.0,0,88.0,0,2,0,0,1,0,0,0,1,1
13496,0,0.0,0,105.0,0,12,0,0,0,1,0,0,0,0
3129,0,0.0,0,84.0,1,8,0,0,0,0,0,0,1,1
42006,0,0.0,0,92.0,0,4,0,0,0,0,0,0,1,1
45167,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,1
15668,0,3200000.0,0,90.0,0,4,0,1,0,0,0,0,1,0
18880,0,0.0,0,90.0,0,7,0,0,1,0,0,0,1,1
34211,0,0.0,0,0.0,0,4,0,0,0,0,0,0,0,1
36813,0,0.0,1,69.0,1,8,0,0,1,0,0,0,1,1
1934,1,54000000.0,1,162.0,1,12,0,0,0,0,0,0,0,1
12981,1,27000000.0,0,117.0,1,8,0,0,0,0,0,0,1,1
30929,0,500000.0,0,88.0,1,10,0,1,0,0,0,0,1,1
11482,0,1200000.0,0,115.0,1,10,1,0,0,0,0,0,1,1
39183,0,0.0,0,60.0,1,2,0,0,0,0,0,0,1,1
7020,0,0.0,0,90.0,1,2,0,1,0,0,0,0,1,1
16717,0,0.0,1,101.0,1,5,0,0,0,1,0,0,0,1
46117,0,0.0,1,95.0,0,3,0,0,1,0,0,0,1,1
5625,0,12000000.0,0,116.0,1,12,0,0,0,1,0,0,1,1
45335,0,0.0,0,87.0,1,11,1,0,0,0,0,0,0,0
18289,0,0.0,0,84.0,0,3,0,0,0,1,0,0,1,1
133,0,0.0,0,92.0,1,3,0,1,0,0,0,0,1,1
8119,0,1000000.0,0,93.0,1,8,0,0,0,0,1,0,1,1
37200,0,0.0,0,91.0,0,4,0,0,0,0,0,0,0,0
351,0,55000000.0,0,142.0,1,7,0,1,0,0,0,0,1,1
1327,1,0.0,0,159.0,1,5,0,0,0,1,0,0,0,1
36866,0,0.0,0,88.0,1,9,1,0,0,0,0,0,1,1
3477,1,1000000.0,0,83.0,1,5,0,0,0,0,1,0,1,1
8005,0,0.0,0,84.0,0,1,0,0,0,0,0,0,0,0
2235,1,20000000.0,1,108.0,1,4,1,0,0,0,0,0,1,1
682,0,0.0,0,115.0,1,2,0,0,0,1,0,0,0,0
4714,0,725000.0,0,102.0,1,11,0,0,0,0,0,0,1,1
8552,0,3768785.0,0,107.0,0,5,1,0,0,0,0,0,1,1
18695,0,0.0,1,83.0,1,6,0,0,0,1,0,0,1,1
14688,0,0.0,0,105.0,1,9,0,0,0,1,0,0,0,1
4005,1,3000000.0,0,92.0,0,5,0,1,0,0,0,0,1,1
42268,0,0.0,0,94.0,1,10,0,0,0,0,0,0,0,1
31985,0,0.0,1,79.0,0,10,0,0,0,1,0,0,1,1
7784,0,6000000.0,0,131.0,1,1,1,0,0,0,0,0,1,1
46411,0,0.0,0,145.0,0,1,1,0,0,0,0,1,0,0
1078,0,1200000.0,0,99.0,1,9,0,0,0,0,0,0,1,1
34860,0,0.0,0,93.0,0,9,0,1,0,0,0,0,0,0
659,1,0.0,0,117.0,0,5,0,0,0,1,0,1,0,0
6127,0,25000000.0,0,101.0,1,2,1,0,0,0,0,0,1,1
42690,0,0.0,0,87.0,1,5,0,0,0,0,1,0,1,1
22757,0,0.0,0,116.0,1,2,0,0,0,1,0,0,0,1
41597,0,0.0,0,90.0,0,4,0,0,1,0,0,0,0,1
20754,0,0.0,0,80.0,0,2,0,0,1,0,0,0,1,0
42221,0,0.0,1,84.0,1,10,0,0,1,0,0,0,1,1
3387,0,6000000.0,0,108.0,1,3,0,1,0,0,0,0,1,1
19650,0,13000000.0,1,102.0,1,9,0,0,0,1,0,0,1,1
2881,0,7362000.0,0,158.0,0,3,1,0,0,0,0,0,0,0
43649,0,0.0,0,105.0,1,10,0,0,0,1,0,0,0,0
2817,0,64000000.0,0,133.0,1,10,0,0,0,1,0,0,1,1
9076,0,0.0,0,88.0,0,5,0,0,0,1,0,0,1,1
24083,0,0.0,0,82.0,0,4,1,0,0,0,0,0,0,0
34556,0,0.0,0,0.0,0,11,0,0,0,1,0,0,1,1
11809,0,0.0,0,106.0,0,2,0,1,0,0,0,0,0,0
29702,0,0.0,0,87.0,0,12,0,0,0,1,0,0,1,1
8613,1,0.0,0,181.0,1,11,0,0,0,0,0,0,0,0
28331,0,0.0,0,119.0,0,4,0,1,0,0,0,0,0,0
33000,0,0.0,1,102.0,1,3,0,0,1,0,0,0,1,1
16413,0,0.0,0,115.0,0,3,1,0,0,0,0,0,0,0
206,0,8000000.0,0,89.0,1,12,0,0,0,1,0,0,0,1
1884,1,11000000.0,0,89.0,1,9,0,0,0,0,1,0,1,1
30029,0,0.0,0,141.0,0,1,0,0,0,1,0,0,0,0
1739,0,0.0,0,102.0,0,1,0,0,0,1,0,0,1,1
1007,1,0.0,0,84.0,0,2,0,0,0,0,0,0,1,1
26224,0,0.0,1,84.0,1,1,0,1,0,0,0,0,1,1
21457,0,0.0,0,90.0,1,1,0,0,0,0,1,0,1,1
35910,0,0.0,0,80.0,0,10,0,0,0,0,0,0,1,0
30971,1,245000000.0,1,148.0,1,10,1,0,0,0,0,0,0,0
4124,0,50000000.0,1,101.0,1,3,1,0,0,0,0,0,0,0
17157,1,150000000.0,1,115.0,1,4,0,0,0,0,0,0,1,1
45004,0,0.0,0,106.0,1,4,0,0,0,0,0,0,1,1
39109,0,0.0,0,77.0,1,4,0,0,0,0,0,0,1,1
39366,0,0.0,1,85.0,1,9,0,0,0,1,0,0,0,1
16808,0,37000000.0,1,114.0,1,1,0,0,0,1,0,0,1,1
11329,0,0.0,0,100.0,0,12,0,0,0,0,0,0,0,1
2848,0,0.0,0,88.0,0,11,0,1,0,0,0,0,1,1
